Id,Title,Merchant,Categories,Description,Terms,Coupon Code,URL,Status,Start Date,End Date,Offer Added At,Image URL
58157,"LearnProgramming with C and C++ at just Rs.1,899",Internshala,Others,,,,https://linksredirect.com/?pub_id=29755CL26816&url=https://trainings.internshala.com/c-plus-plus-training,live,2018-06-04,2018-06-30,04/06/2018,https://cdn0.cuelinks.com/campaigns/3627/original/Internshala.png?1527575974
58177,"Flat 29% Off on Shared, Cloud, Reseller and VPS Hosting.",HostGator,Others,,,HGAFFJUN18,https://linksredirect.com/?pub_id=29755CL26816&url=https://www.hostgator.in/,live,2018-06-06,2018-06-30,06/06/2018,https://cdn0.cuelinks.com/campaigns/2856/original/Hostgator_logo.png?1477199383
58193,Get Upto 47%   25% CB on Activities & Movies,Nearbuy,Others,,,,https://linksredirect.com/?pub_id=29755CL26816&url=https://www.nearbuy.com/,live,2018-06-06,2018-06-18,06/06/2018,https://cdn0.cuelinks.com/campaigns/2373/original/Nearbuy.png?1491896231
58194,Get Upto Upto 65%   30% CB on Spas,Nearbuy,Others,,,,https://linksredirect.com/?pub_id=29755CL26816&url=https://www.nearbuy.com/,live,2018-06-06,2018-06-18,06/06/2018,https://cdn0.cuelinks.com/campaigns/2373/original/Nearbuy.png?1491896231
58195,Get Upto Upto 69%   30% CB on Salons,Nearbuy,Others,,,,https://linksredirect.com/?pub_id=29755CL26816&url=https://www.nearbuy.com/,live,2018-06-06,2018-06-18,06/06/2018,https://cdn0.cuelinks.com/campaigns/2373/original/Nearbuy.png?1491896231
58247,Get upto 50% off on School Stationery,Snapdeal,Others,,,,https://linksredirect.com/?pub_id=29755CL26816&url=https://www.snapdeal.com/products/stationery-school-supplies?sort=plrty&q=Price%3A99%2C499%7ChpsaScore_tf1%3A1%7C,live,2018-06-06,2018-06-30,06/06/2018,https://cdn0.cuelinks.com/campaigns/119/original/SnapDeal.png?1520340610
58255,Veere Di Wedding : Get 50% off on using HSBC Credit Card,Bookmyshow,Others,,Maximum Discount is Rs.150,,https://linksredirect.com/?pub_id=29755CL26816&url=https://in.bookmyshow.com/offers/hsbc-vdw-offer/HSBCVDW518,live,2018-06-06,2018-06-30,06/06/2018,https://cdn0.cuelinks.com/campaigns/3129/original/book-my-show.png?1493139632
